final_price,bathrooms,sqft,parking,type,lat,long,city_district,bedrooms_ag,bedrooms_bg
920000,2,,2,Semi-Detached,43.8036962,-79.3842376,Bayview Woods-Steeles,3,2
815000,2,950,1,Condo Apt,43.6360574,-79.470781,High Park-Swansea,2,0
722000,2,1300,2,Detached,43.7016635,-79.2526255,Birchcliffe-Cliffside,2,1
635000,1,650,1,Condo Apt,43.637225,-79.4036996,Niagara,1,1
395000,1,650,1,Condo Apt,43.7801776,-79.2501808,Woburn,1,1
525000,1,550,0,Condo Apt,43.6413078,-79.4000933,Waterfront Communities-The Island,1,0
647000,1,750,1,Condo Apt,43.6706157,-79.4484133,Dovercourt-Wallace Emerson-Junction,2,0
1455000,5,2374,1,Condo Townhouse,43.6635451,-79.3656334,Cabbagetown-South St. James Town,3,0
530000,1,650,0,Condo Apt,43.6403804,-79.3973372,Waterfront Communities-The Island,1,1
590000,1,550,0,Condo Apt,43.6431876,-79.4224938,Little Portugal,1,0
698000,2,1300,1,Condo Apt,43.7641932,-79.4127583,Lansing-Westgate,2,0
980000,3,,2,Detached,43.8016461,-79.2805713,Agincourt North,5,0
1361700,2,,3,Detached,43.6365024,-79.5158959,Stonegate-Queensway,3,1
745000,3,1500,1,Condo Townhouse,43.6754715,-79.4693558,Junction Area,2,1
1338000,4,,2,Detached,43.7985116,-79.3780133,Bayview Woods-Steeles,4,0
328500,1,750,1,Condo Townhouse,43.8045151,-79.227871,Malvern,2,0
919774,2,2250,2,Detached,43.7703447,-79.2383087,Woburn,4,0
505000,1,750,1,Condo Apt,43.769571,-79.3686431,Bayview Village,1,1
449000,1,550,1,Condo Apt,43.7697205,-79.3669207,Bayview Village,1,0
1026697,3,,1,Semi-Detached,43.6847313,-79.3417041,Danforth East York,4,1
1325000,5,2750,4,Att/Row/Twnhouse,43.6570971,-79.3690995,Moss Park,3,0
840000,3,1100,1,Condo Apt,43.6510546,-79.3590608,Waterfront Communities-The Island,2,0
1310000,2,1100,1,Condo Apt,43.648953,-79.3857683,Bay Street Corridor,1,1
850000,2,,2,Detached,43.6895251,-79.3551761,Broadview North,2,1
562500,2,850,1,Condo Apt,43.6407442,-79.5596541,Islington-City Centre West,2,1
448000,2,1100,1,Condo Apt,43.8229012,-79.2750706,Milliken,2,1
700000,2,,1,Semi-Detached,43.6843424,-79.3338124,Danforth,3,1
2350000,4,,2,Detached,43.6597031,-79.4039817,University,4,0
765000,2,1100,1,Condo Townhouse,43.6702748,-79.4495842,Dovercourt-Wallace Emerson-Junction,2,1
583000,1,800,1,Condo Apt,43.6446841,-79.3908955,Waterfront Communities-The Island,1,1
525000,1,550,1,Condo Townhouse,43.6408829,-79.4153966,Niagara,1,0
2280100,7,4250,4,Detached,43.7740987,-79.3737592,Bayview Village,5,1
399000,1,750,1,Condo Apt,43.7926645,-79.2372189,Malvern,1,1
1305000,2,,2,Detached,43.6906825,-79.4328665,Humewood-Cedarvale,3,1
685000,2,1750,2,Semi-Detached,43.7565016,-79.5643852,Humber Summit,3,1
435000,1,550,1,Condo Apt,43.773403,-79.3446365,Henry Farm,1,1
538000,1,650,1,Comm Element Condo,43.6227486,-79.481943,Mimico (includes Humber Bay Shores),1,1
370000,2,1100,1,Condo Apt,43.6980672,-79.3980729,Yonge-Eglinton,1,0
430000,1,750,1,Condo Apt,43.7774202,-79.2807902,Agincourt South-Malvern West,1,1
615000,2,,2,Att/Row/Twnhouse,43.8054471,-79.2038977,Malvern,3,0
850000,4,,2,Link,43.8077832,-79.1666656,Rouge,4,2
880000,4,,4,Semi-Detached,43.8034175,-79.3774912,Bayview Woods-Steeles,4,1
1180000,2,,4,Detached,43.7848224,-79.3690171,Bayview Village,3,2
670000,1,,1,Detached,43.6930892,-79.3249251,Danforth East York,2,0
1056500,2,950,1,Condo Apt,43.6519631,-79.3741033,Church-Yonge Corridor,2,0
830000,2,1100,1,Condo Apt,43.6519631,-79.3741033,Church-Yonge Corridor,1,1
430000,1,650,1,Condo Apt,43.7728761,-79.2539582,Bendale,1,1
1230000,2,1300,2,Condo Apt,43.6468787,-79.3972126,Waterfront Communities-The Island,2,0
990000,2,1100,1,Condo Apt,43.6694691,-79.4009229,Annex,2,0
820100,3,,3,Detached,43.7680587,-79.2255318,Woburn,3,3
686000,3,1300,1,Att/Row/Twnhouse,43.716349,-79.2807857,Clairlea-Birchmount,2,1
427000,2,750,1,Comm Element Condo,43.7169396,-79.2608842,Kennedy Park,2,0
691100,2,900,3,Detached,43.708374,-79.2593647,Birchcliffe-Cliffside,3,3
978000,2,,1,Detached,43.6887507,-79.3286495,Danforth East York,3,0
2023284,4,2250,3,Detached,43.7277055,-79.4113203,Lawrence Park North,3,0
329900,1,750,1,Condo Apt,43.6968278,-79.2934124,Taylor-Massey,1,0
907000,3,,2,Detached,43.8010191,-79.2753077,Agincourt North,5,1
791000,3,,6,Detached,43.7567598,-79.2144277,Woburn,3,2
512000,1,550,0,Condo Apt,43.6657528,-79.3855792,Bay Street Corridor,0,0
635000,1,550,0,Condo Apt,43.6464336,-79.3978064,Waterfront Communities-The Island,1,1
861000,2,,4,Detached,43.7510933,-79.2302903,Woburn,4,1
640000,1,650,1,Condo Apt,43.642653,-79.3934868,Waterfront Communities-The Island,1,1
1080000,2,,4,Detached,43.6262598,-79.509733,Stonegate-Queensway,3,1
572000,1,750,1,Condo Apt,43.7679817,-79.3879983,Bayview Village,1,1
750000,1,,2,Detached,43.722503,-79.23311,Cliffcrest,3,0
940000,2,,2,Detached,43.6226024,-79.5243592,Islington-City Centre West,3,0
3895000,7,4250,4,Detached,43.7406942,-79.413308,Bedford Park-Nortown,5,1
670000,2,950,1,Condo Apt,43.7734963,-79.3589637,Don Valley Village,2,0
457500,1,650,1,Condo Apt,43.6826838,-79.5110857,Edenbridge-Humber Valley,1,1
822000,3,1300,2,Semi-Detached,43.6447804,-79.4294245,Little Portugal,4,0
2470000,4,,2,Detached,43.7496817,-79.3670864,Banbury-Don Mills,4,2
500000,1,550,0,Condo Apt,43.6828845,-79.417815,Casa Loma,1,0
775000,3,1700,1,Condo Townhouse,43.6012502,-79.5244019,New Toronto,3,0
483000,1,650,1,Comm Element Condo,43.62187,-79.5215387,Islington-City Centre West,1,1
640000,2,750,1,Condo Apt,43.6383068,-79.4147858,Niagara,2,0
2050000,3,2750,1,Detached,43.6672257,-79.4068931,Annex,6,0
755000,1,750,1,Condo Apt,43.7242393,-79.4025496,Lawrence Park South,1,1
880000,2,,1,Att/Row/Twnhouse,43.6828022,-79.2998789,East End-Danforth,2,1
620000,2,750,2,Condo Apt,43.7580713,-79.4031651,Willowdale East,2,0
1551000,3,2124,2,Condo Apt,43.7128927,-79.4285871,Englemount-Lawrence,2,0
690000,2,750,1,Condo Apt,43.7006134,-79.3978114,Yonge-Eglinton,2,0
385000,1,250,1,Condo Apt,43.7302124,-79.3320772,Banbury-Don Mills,1,0
670500,1,650,1,Condo Apt,43.6468075,-79.4027979,Waterfront Communities-The Island,1,0
1090000,2,,2,Semi-Detached,43.7450019,-79.3382385,Parkwoods-Donalda,2,0
745000,2,,2,Detached,43.7650993,-79.2138549,Woburn,3,2
1799000,3,,2,Semi-Detached,43.667139,-79.3091116,The Beaches,3,1
475000,2,1300,1,Condo Apt,43.7902009,-79.2541701,Agincourt South-Malvern West,2,1
700000,2,950,1,Condo Apt,43.6383993,-79.4144482,Niagara,2,1
620000,2,850,1,Condo Apt,43.7734963,-79.3589637,Don Valley Village,2,0
618000,1,550,0,Condo Apt,43.6505597,-79.3820722,Bay Street Corridor,1,1
670000,2,1500,1,Condo Townhouse,43.8111882,-79.3558868,Hillcrest Village,3,0
858600,4,1750,1,Att/Row/Twnhouse,43.7835716,-79.1279157,Rouge,4,0
460000,2,950,1,Condo Apt,43.7844588,-79.4153917,Newtonbrook East,2,1
773000,4,,4,Detached,43.7963302,-79.2317001,Malvern,3,1
850000,2,1300,4,Detached,43.6617267,-79.5721748,Eringate-Centennial-West Deane,3,1
395000,1,650,1,Condo Apt,43.7816707,-79.2472126,Woburn,1,1
1425000,4,,2,Semi-Detached,43.669194,-79.3093967,The Beaches,3,1
1253180,2,,2,Semi-Detached,43.6548997,-79.4399593,Dufferin Grove,3,2
462000,1,250,0,Condo Apt,43.6521213,-79.4498609,Roncesvalles,0,1
1200000,3,2750,4,Detached,43.7912718,-79.4366397,Newtonbrook West,4,0
1036000,2,,2,Att/Row/Twnhouse,43.6826383,-79.3249096,Greenwood-Coxwell,3,0
745000,2,,3,Detached,43.7187507,-79.5680484,Rexdale-Kipling,3,1
659900,2,750,1,Condo Apt,43.6256776,-79.4787686,Mimico (includes Humber Bay Shores),2,0
600000,2,750,1,Condo Apt,43.7726599,-79.3456346,Henry Farm,2,0
1365000,1,2250,1,Detached,43.6420946,-79.4383373,Roncesvalles,3,2
728000,1,850,1,Condo Apt,43.6642476,-79.3095407,The Beaches,2,0
1198000,2,1300,2,Condo Apt,43.6383068,-79.4147858,Niagara,2,1
472000,1,750,1,Condo Apt,43.639339,-79.5364035,Islington-City Centre West,1,0
729000,2,,1,Detached,43.764298,-79.2462823,Woburn,3,0
1500000,2,,2,Detached,43.6782231,-79.3405677,Blake-Jones,3,0
585000,1,650,1,Condo Apt,43.6602919,-79.3605766,Regent Park,1,1
2184000,4,,2,Detached,43.7037028,-79.4335729,Forest Hill North,4,0
690000,3,,3,Detached,43.8152975,-79.2283517,Malvern,4,2
1320000,2,,1,Detached,43.6834583,-79.3552176,Broadview North,3,0
1450000,2,1750,0,Semi-Detached,43.6835453,-79.350274,Playter Estates-Danforth,4,0
606500,1,750,0,Condo Apt,43.6649785,-79.3781013,Church-Yonge Corridor,2,1
920000,2,,1,Att/Row/Twnhouse,43.6209124,-79.4890169,Mimico (includes Humber Bay Shores),3,0
554750,1,750,1,Condo Apt,43.6575994,-79.38364,Bay Street Corridor,1,0
442000,1,850,1,Condo Apt,43.762757,-79.3927109,Willowdale East,2,0
660000,1,550,0,Condo Apt,43.6419035,-79.379113,Waterfront Communities-The Island,1,1
360000,1,850,1,Condo Apt,43.7700951,-79.3445385,Henry Farm,1,0
561000,2,,3,Detached,43.6911375,-79.5028363,Mount Dennis,2,1
1600000,4,2750,1,Semi-Detached,43.6405901,-79.4458916,Roncesvalles,5,1
719000,2,950,1,Condo Apt,43.7721814,-79.4123789,Willowdale East,2,0
627000,1,750,1,Condo Apt,43.6413708,-79.4106916,Niagara,1,0
330000,2,950,1,Condo Apt,43.8053274,-79.2202291,Malvern,2,0
650000,2,1100,1,Condo Apt,43.6305531,-79.4755778,Mimico (includes Humber Bay Shores),2,0
652500,1,850,0,Condo Apt,43.6455813,-79.403577,Niagara,2,0
626000,1,550,1,Condo Apt,43.6503953,-79.3581104,Waterfront Communities-The Island,1,0
437000,2,1100,1,Condo Apt,43.6997603,-79.5184922,Weston,2,1
1142000,2,,8,Detached,43.7167967,-79.5006375,Rustic,3,0
1600000,1,,1,Detached,43.7102942,-79.4124858,Lawrence Park South,3,0
1000000,3,1750,3,Detached,43.6349382,-79.5555366,Islington-City Centre West,5,1
670000,2,,2,Detached,43.7006915,-79.2613562,Birchcliffe-Cliffside,3,2
1440000,5,2250,1,Detached,43.7115472,-79.3056372,O'Connor-Parkview,4,1
1650000,2,1750,2,Semi-Detached,43.6459121,-79.42703,Little Portugal,3,0
725000,3,1750,2,Semi-Detached,43.6889936,-79.5049448,Mount Dennis,3,1
1650000,3,,1,Semi-Detached,43.7300349,-79.4085534,Lawrence Park North,4,1
731400,2,,3,Semi-Detached,43.7721289,-79.5287072,Black Creek,3,1
498000,2,850,1,Condo Apt,43.7798189,-79.2828644,Agincourt South-Malvern West,2,1
1302000,2,,2,Detached,43.683387,-79.3558382,Broadview North,3,0
1680000,3,2250,4,Detached,43.6794913,-79.5143451,Edenbridge-Humber Valley,3,1
542000,2,1300,1,Condo Townhouse,43.7445248,-79.4903892,York University Heights,3,0
615000,2,1100,1,Condo Apt,43.6200102,-79.4830833,Mimico (includes Humber Bay Shores),2,1
1333000,2,,2,Semi-Detached,43.6713448,-79.3296879,South Riverdale,5,1
650000,1,850,1,Condo Townhouse,43.6411219,-79.4268511,South Parkdale,2,1
1708000,3,1750,2,Detached,43.6777683,-79.2953865,The Beaches,3,1
1650000,3,1500,1,Condo Apt,43.6694425,-79.3846115,Church-Yonge Corridor,2,1
900000,3,1750,2,Detached,43.7547004,-79.2364962,Woburn,4,1
347500,1,750,1,Condo Apt,43.7300414,-79.2733352,Ionview,1,1
705000,3,,2,Detached,43.7522578,-79.6007028,West Humber-Clairville,3,0
1305000,2,1700,1,Condo Apt,43.6721683,-79.3804767,Rosedale-Moore Park,2,0
820000,4,,4,Detached,43.7877315,-79.148721,Centennial Scarborough,4,1
1250000,2,950,1,Condo Apt,43.6454416,-79.4119788,Niagara,1,1
1450000,2,900,1,Semi-Detached,43.6597691,-79.4166333,Palmerston-Little Italy,2,1
1385000,2,,1,Semi-Detached,43.6751479,-79.3375192,Blake-Jones,3,0
840000,3,1500,1,Condo Townhouse,43.7592422,-79.4403014,Bathurst Manor,3,0
790000,3,,1,Detached,43.6909582,-79.5016758,Mount Dennis,4,1
2250000,6,4250,4,Detached,43.7889172,-79.4293235,Newtonbrook West,4,2
568000,2,1700,1,Condo Apt,43.7916018,-79.3542508,Don Valley Village,2,1
857000,2,850,1,Condo Apt,43.6867088,-79.3992577,Yonge-St.Clair,1,1
1040000,2,,2,Detached,43.6845761,-79.5352945,Willowridge-Martingrove-Richview,3,1
340000,1,550,1,Condo Apt,43.7079575,-79.4803992,Brookhaven-Amesbury,1,0
868000,2,,8,Detached,43.7239502,-79.5300247,Pelmo Park-Humberlea,2,1
440000,1,250,0,Condo Apt,43.64787,-79.391138,Waterfront Communities-The Island,0,0
1115000,2,,1,Semi-Detached,43.6589626,-79.4792726,High Park North,4,0
1222000,3,,1,Detached,43.6823263,-79.4296093,Oakwood Village,4,0
459000,1,550,1,Condo Apt,43.7653137,-79.4123622,Lansing-Westgate,1,0
868000,3,,6,Detached,43.7475866,-79.2138216,Scarborough Village,4,1
993000,3,2250,3,Detached,43.7004544,-79.3033602,O'Connor-Parkview,5,0
595000,2,1100,1,Condo Townhouse,43.7156665,-79.2815358,Clairlea-Birchmount,2,0
1230000,1,,2,Semi-Detached,43.6675111,-79.4375451,Dovercourt-Wallace Emerson-Junction,3,0
638000,2,650,1,Condo Apt,43.642313,-79.4243664,Little Portugal,2,1
546000,1,550,0,Condo Apt,43.6455046,-79.3924571,Waterfront Communities-The Island,1,0
390000,2,1100,1,Condo Apt,43.7583999,-79.5864692,Mount Olive-Silverstone-Jamestown,2,0
670000,1,,4,Detached,43.7112309,-79.2879102,Clairlea-Birchmount,3,0
2040000,4,,2,Detached,43.7308343,-79.4200117,Bedford Park-Nortown,4,0
480000,1,750,1,Condo Townhouse,43.730085,-79.4656246,Downsview-Roding-CFB,2,0
916500,3,2124,2,Condo Townhouse,43.620418,-79.5066419,Mimico (includes Humber Bay Shores),3,0
1399000,3,1750,1,Semi-Detached,43.663293,-79.3237118,Greenwood-Coxwell,3,0
554000,1,550,0,Condo Apt,43.6450775,-79.3643417,Waterfront Communities-The Island,1,0
539000,1,650,1,Condo Apt,43.7580713,-79.4031651,Willowdale East,1,1
366000,1,950,1,Condo Apt,43.7806198,-79.3052706,Tam O'Shanter-Sullivan,2,0
930000,2,650,1,Condo Apt,43.6418064,-79.3789807,Waterfront Communities-The Island,2,0
585000,2,950,1,Condo Apt,43.6830048,-79.5256988,Humber Heights-Westmount,2,1
575000,2,,2,Semi-Detached,43.760387,-79.1987721,West Hill,3,0
2530000,5,,2,Att/Row/Twnhouse,43.6754408,-79.4003447,Annex,4,1
750000,2,,4,Detached,43.7662675,-79.2575454,Bendale,3,2
589000,3,1300,1,Condo Townhouse,43.7706127,-79.3398336,Henry Farm,3,0
765000,2,,4,Semi-Detached,43.6973939,-79.5626049,Kingsview Village-The Westway,3,2
485000,2,750,1,Condo Apt,43.640566,-79.5627389,Etobicoke West Mall,2,0
899888,3,2250,3,Semi-Detached,43.7939667,-79.340813,Pleasant View,3,1
1300000,6,4250,3,Detached,43.7266263,-79.5510143,Elms-Old Rexdale,4,2
785000,4,,4,Detached,43.7606396,-79.1884284,West Hill,3,1
940000,4,2250,2,Semi-Detached,43.7042119,-79.2628791,Birchcliffe-Cliffside,4,1
488000,1,650,1,Condo Apt,43.7816907,-79.4143853,Newtonbrook East,1,1
450000,1,650,1,Condo Apt,43.6795327,-79.2959082,East End-Danforth,2,0
437000,2,650,1,Condo Apt,43.7798189,-79.2828644,Agincourt South-Malvern West,1,1
2275000,3,2750,1,Semi-Detached,43.6749677,-79.3725588,Rosedale-Moore Park,4,1
1075000,3,,0,Semi-Detached,43.6424602,-79.4375271,Roncesvalles,4,0
1225000,3,1750,3,Detached,43.7078891,-79.2452691,Cliffcrest,2,2
839000,2,1300,1,Condo Townhouse,43.6600036,-79.4518857,Dovercourt-Wallace Emerson-Junction,2,1
566200,1,750,1,Condo Apt,43.6808839,-79.2821545,Birchcliffe-Cliffside,1,0
870000,2,1300,1,Condo Apt,43.7685392,-79.3813125,Bayview Village,2,1
550000,2,1100,2,Condo Townhouse,43.6762593,-79.5659194,Willowridge-Martingrove-Richview,2,0
508600,1,550,0,Condo Apt,43.6387003,-79.4121833,Niagara,1,0
975000,4,1750,1,Att/Row/Twnhouse,43.6210825,-79.4891968,Mimico (includes Humber Bay Shores),3,0
643000,1,650,1,Condo Apt,43.7696635,-79.413783,Willowdale West,1,1
600000,1,750,1,Condo Apt,43.6403804,-79.3973372,Waterfront Communities-The Island,1,1
458000,1,250,1,Condo Apt,43.7690944,-79.3686871,Bayview Village,1,0
825000,3,1300,4,Detached,43.7448492,-79.5615513,Humbermede,3,1
609000,1,550,1,Condo Apt,43.6457745,-79.394652,Waterfront Communities-The Island,1,0
1610000,4,2750,2,Detached,43.7040318,-79.4183603,Forest Hill North,3,1
596000,2,1100,1,Condo Apt,43.769571,-79.3686431,Bayview Village,2,1
2512500,5,,2,Detached,43.7065111,-79.413275,Lawrence Park South,4,1
1775000,2,,1,Semi-Detached,43.6643624,-79.3605784,Cabbagetown-South St. James Town,3,0
810000,1,900,3,Detached,43.6524622,-79.5508826,Islington-City Centre West,3,0
930000,3,,4,Detached,43.7847743,-79.4504551,Westminster-Branson,4,1
1284500,4,,1,Detached,43.6853531,-79.4366434,Oakwood Village,3,1
460000,1,650,0,Condo Apt,43.6670237,-79.4474107,Dovercourt-Wallace Emerson-Junction,1,1
468000,1,550,1,Condo Apt,43.7743252,-79.3460908,Henry Farm,1,0
537250,1,750,1,Condo Apt,43.7754238,-79.3374816,Henry Farm,2,0
795000,4,,2,Detached,43.7640827,-79.2329622,Woburn,3,3
610000,1,550,0,Condo Apt,43.6493806,-79.3745319,Church-Yonge Corridor,1,0
3808000,4,,2,Detached,43.6480403,-79.4186404,Trinity-Bellwoods,3,1
1500000,3,,8,Detached,43.653549,-79.5580495,Islington-City Centre West,4,0
431000,1,550,0,Condo Apt,43.6488,-79.3771334,Church-Yonge Corridor,1,0
645000,2,950,1,Condo Apt,43.636309,-79.4662576,South Parkdale,2,1
715000,2,,3,Detached,43.6679097,-79.4945332,Rockcliffe-Smythe,2,0
832000,2,,2,Detached,43.7549371,-79.1890862,Guildwood,3,1
465000,1,250,0,Condo Apt,43.6419664,-79.3817396,Waterfront Communities-The Island,0,0
385000,1,750,1,Condo Townhouse,43.7018758,-79.5077782,Weston,1,0
980000,1,1750,3,Semi-Detached,43.6622857,-79.497066,Lambton Baby Point,3,0
629000,1,650,1,Condo Apt,43.7640292,-79.4070417,Willowdale East,1,1
1057000,4,,2,Detached,43.7919886,-79.2960315,Tam O'Shanter-Sullivan,4,0
1205000,5,,5,Detached,43.7358626,-79.4655504,Downsview-Roding-CFB,6,2
435000,1,950,1,Condo Apt,43.7400659,-79.4249544,Bedford Park-Nortown,1,1
790000,3,,1,Semi-Detached,43.8149569,-79.2699349,Agincourt North,4,0
1125000,2,1300,1,Detached,43.6945728,-79.3533101,Broadview North,3,0
373000,1,1100,0,Condo Apt,43.6968278,-79.2934124,Taylor-Massey,2,0
1200000,4,,1,Detached,43.6694579,-79.4311853,Dovercourt-Wallace Emerson-Junction,5,0
1300000,5,,3,Plex,43.713185,-79.4442686,Yorkdale-Glen Park,6,0
852000,3,,2,Detached,43.7953557,-79.1815044,Highland Creek,4,0
560000,2,1100,1,Condo Apt,43.5943758,-79.5327704,Long Branch,2,0
458000,1,650,1,Condo Apt,43.5898499,-79.5451603,Long Branch,1,0
882000,4,,6,Detached,43.7510146,-79.2057463,Guildwood,3,1
630000,1,750,1,Condo Apt,43.6364097,-79.4020034,Niagara,1,1
640000,1,650,2,Condo Apt,43.6410611,-79.4157435,Niagara,1,0
415000,1,850,1,Condo Apt,43.7905665,-79.3562377,Don Valley Village,2,0
600000,2,1100,1,Condo Townhouse,43.715469,-79.2806229,Clairlea-Birchmount,2,0
635000,2,1100,1,Condo Apt,43.7751232,-79.3454556,Henry Farm,2,0
595000,1,550,0,Condo Apt,43.6601025,-79.3850843,Bay Street Corridor,1,0
585000,1,650,1,Condo Apt,43.6520584,-79.3714575,Moss Park,1,0
436500,2,1100,1,Comm Element Condo,43.7375763,-79.2382502,Eglinton East,2,0
890000,2,,3,Detached,43.7082969,-79.4526109,Yorkdale-Glen Park,3,0
995000,3,,2,Att/Row/Twnhouse,43.656574,-79.3683276,Moss Park,3,0
835000,1,1300,3,Detached,43.7056575,-79.3015065,O'Connor-Parkview,3,0
620000,2,750,1,Condo Apt,43.699343,-79.3871417,Mount Pleasant West,1,1
610000,1,250,0,Condo Apt,43.6505597,-79.3820722,Bay Street Corridor,1,0
515000,1,550,0,Condo Apt,43.643567,-79.401032,Waterfront Communities-The Island,1,0
960000,2,950,1,Condo Apt,43.7070996,-79.3941378,Mount Pleasant West,2,1
576000,2,650,0,Condo Apt,43.6546239,-79.3790756,Church-Yonge Corridor,1,0
590000,1,750,1,Condo Apt,43.7782756,-79.4154234,Willowdale West,1,1
542000,1,550,1,Condo Apt,43.6999537,-79.3875014,Mount Pleasant West,1,0
520000,2,1100,1,Condo Townhouse,43.7792012,-79.3529609,Don Valley Village,2,0
1250000,2,2750,4,Detached,43.6596704,-79.5498289,Princess-Rosethorn,3,1
1935000,4,,2,Detached,43.7131139,-79.3696467,Leaside-Bennington,4,1
950000,2,750,1,Condo Apt,43.6676141,-79.3864589,Bay Street Corridor,2,0
625000,2,1500,1,Condo Townhouse,43.7060154,-79.3109948,O'Connor-Parkview,3,0
1465000,2,1100,1,Condo Apt,43.6695496,-79.3837757,Church-Yonge Corridor,2,1
628000,1,850,0,Condo Apt,43.646188,-79.374978,Waterfront Communities-The Island,1,0
833000,2,,5,Detached,43.7066725,-79.4593075,Yorkdale-Glen Park,2,1
661800,1,650,0,Condo Apt,43.6486881,-79.3724863,Waterfront Communities-The Island,1,0
685000,2,,1,Detached,43.6885809,-79.2682601,Birchcliffe-Cliffside,2,1
801000,3,,2,Semi-Detached,43.686149,-79.4680538,Keelesdale-Eglinton West,3,1
1030000,2,,2,Detached,43.5920442,-79.5386134,Long Branch,3,0
360500,1,1100,1,Co-Op Apt,43.681699,-79.5107652,Edenbridge-Humber Valley,2,0
2150000,3,,2,Detached,43.7736331,-79.3798419,Bayview Village,3,1
1065000,1,,6,Detached,43.6102329,-79.5415301,Alderwood,2,0
655000,3,1300,1,Condo Apt,43.7505992,-79.465027,York University Heights,2,1
420000,2,1100,1,Condo Apt,43.751128,-79.5828727,Mount Olive-Silverstone-Jamestown,2,1
2425000,5,,3,Detached,43.6908726,-79.3881654,Rosedale-Moore Park,4,0
650000,1,550,0,Condo Apt,43.6672109,-79.3891532,Bay Street Corridor,1,0
382000,2,1300,2,Condo Apt,43.8101013,-79.2222046,Malvern,2,0
995000,2,1100,1,Condo Apt,43.6428332,-79.3767991,Waterfront Communities-The Island,2,1
845000,2,,2,Detached,43.7119821,-79.2947704,Clairlea-Birchmount,3,1
657000,2,,3,Semi-Detached,43.7160582,-79.2760123,Clairlea-Birchmount,3,0
412000,1,750,1,Condo Apt,43.7926645,-79.2372189,Malvern,2,0
625000,1,650,0,Condo Apt,43.6867088,-79.3992577,Yonge-St.Clair,1,1
720000,1,550,1,Condo Apt,43.6469441,-79.3923973,Waterfront Communities-The Island,1,1
607000,2,850,1,Condo Apt,43.7573542,-79.4093577,Willowdale East,2,0
1825000,5,2250,2,Semi-Detached,43.6665013,-79.3070646,The Beaches,4,1
771111,2,1300,4,Detached,43.7390801,-79.2783903,Ionview,3,0
860000,2,,1,Semi-Detached,43.6654121,-79.4443454,Dovercourt-Wallace Emerson-Junction,3,1
515000,1,250,0,Condo Apt,43.6394055,-79.3932324,Waterfront Communities-The Island,1,0
